timestamp,ConcentrateFlow,ConcentratePressure,DifferentialPressure,FeedConductivity,FeedFlow,FeedPressure,FeedTemperature,PermeatePressure,PermeateConductivity,PermeateFlow,Recovery
2022-01-28 14:55:00,118.66,277.32,55.28,284.5,417.5,294.55,82.44,33.78,19.02,300.04,71.7
2022-01-28 15:00:00,118.38,276.43,55.03,284.54,416.81,293.72,82.43,33.99,19.07,299.21,71.68
2022-01-28 15:05:00,118.08,278.51,55.2,284.5,418.28,295.99,81.96,35.81,19.06,300.18,71.73
2022-01-28 15:10:00,118.15,276.28,55.16,284.57,417.79,293.86,83.16,33.85,19.16,300.54,71.73
2022-01-28 15:15:00,118.36,276.56,55.16,284.57,417.47,294.02,82.77,33.56,19.12,300.35,71.76
2022-01-28 15:20:00,118.76,277.01,55.2,284.57,417.5,294.59,82.39,33.88,19.12,299.75,71.68
2022-01-28 15:25:00,118.52,277.83,55.26,284.5,417.02,295.12,82.27,34.54,19.09,299.03,71.62
2022-01-28 15:30:00,118.21,278.79,55.24,284.5,418.31,295.9,82.16,35.68,19.13,300.18,71.77
2022-01-28 15:35:00,118.42,276.67,55.28,284.6,418.49,294.33,82.13,33.68,19.19,301.11,71.76
2022-01-28 15:40:00,118.63,277.53,55.21,284.57,417.0,294.59,81.63,33.7,19.1,299.48,71.61
2022-01-28 15:45:00,118.41,278.86,55.45,284.5,417.17,296.41,81.12,34.29,18.99,299.77,71.66
2022-01-28 15:50:00,118.15,281.68,55.72,284.5,418.37,298.64,81.78,36.13,18.94,299.9,71.8
2022-01-28 15:55:00,110.61,243.84,50.12,284.5,400.05,260.27,81.0,35.69,25.82,289.7,72.33
2022-01-28 16:00:00,114.81,261.82,53.27,284.5,415.61,278.83,80.53,35.97,20.62,300.84,72.39
2022-01-28 16:05:00,114.69,262.76,53.35,284.47,415.05,279.67,81.22,35.24,20.45,300.2,72.31
2022-01-28 16:10:00,115.43,262.68,53.44,284.47,414.94,279.59,81.42,33.85,20.36,300.35,72.2
2022-01-28 16:15:00,115.51,263.21,53.54,284.5,414.9,279.84,81.34,33.51,20.27,300.43,72.25
2022-01-28 16:20:00,115.28,265.32,53.73,284.24,414.5,282.52,81.23,35.45,20.16,299.13,72.15
2022-01-28 16:25:00,115.86,264.81,53.69,284.47,415.64,281.68,81.81,34.54,20.18,300.13,72.16
2022-01-28 16:30:00,115.88,264.4,53.72,284.5,414.93,281.46,82.22,33.54,20.14,299.89,72.15
2022-01-28 16:35:00,116.09,264.48,53.68,284.5,414.83,281.15,83.14,33.55,20.14,299.67,72.05
2022-01-28 16:40:00,115.71,264.24,53.81,284.54,414.53,281.29,83.49,33.6,20.13,299.9,72.22
2022-01-28 16:45:00,116.94,269.1,54.11,285.47,416.27,286.47,84.19,33.56,19.69,300.55,72.03
2022-01-28 16:50:00,116.64,266.52,54.06,284.5,415.7,284.13,83.66,33.6,19.75,300.15,72.05
2022-01-28 16:55:00,116.46,266.24,53.92,284.57,415.33,283.41,83.2,33.59,19.81,299.87,72.06
2022-01-28 17:00:00,116.9,265.99,54.02,284.87,415.2,283.44,82.18,33.57,19.81,299.55,71.92
2022-01-28 17:05:00,116.53,265.7,53.94,285.47,415.5,282.83,82.09,33.63,19.87,300.41,72.05
2022-01-28 17:10:00,116.55,266.1,54.07,285.07,415.7,282.77,82.23,33.57,19.9,300.4,72.08
2022-01-28 17:15:00,116.36,266.15,53.96,285.0,414.62,283.32,82.26,33.61,19.89,299.37,72.03
2022-01-28 17:20:00,116.25,266.86,54.09,285.54,414.73,283.69,82.24,33.6,19.85,299.68,72.09
2022-01-28 17:25:00,116.72,267.23,54.2,284.94,415.4,284.35,81.7,33.55,19.82,299.48,71.93
2022-01-28 17:30:00,116.59,267.29,54.2,285.07,415.83,284.49,81.27,33.62,19.78,300.2,72.01
2022-01-28 17:35:00,113.01,252.58,51.4,285.48,401.43,269.12,81.07,33.67,23.02,289.25,71.82
2022-01-28 17:40:00,114.59,257.91,53.01,284.64,414.95,274.66,81.08,34.79,20.85,300.62,72.37
2022-01-28 17:45:00,115.53,260.06,53.44,284.57,414.61,276.96,82.13,32.79,20.46,299.82,72.22
2022-01-28 17:50:00,116.24,263.13,53.66,284.5,415.64,280.46,82.44,33.88,20.2,299.8,72.07
2022-01-28 17:55:00,116.08,265.33,53.99,284.5,416.6,282.51,81.68,34.98,20.13,300.86,72.16
2022-01-28 18:00:00,116.21,264.68,53.93,284.5,416.07,281.56,81.38,33.31,20.05,300.78,72.12
2022-01-28 18:05:00,117.24,265.55,54.1,284.5,416.27,282.47,81.26,33.19,19.9,300.13,71.9
2022-01-28 18:10:00,117.09,266.06,54.11,284.47,414.93,283.19,81.81,33.58,19.9,299.03,71.94
2022-01-28 18:15:00,117.01,265.91,54.12,284.24,416.1,283.06,81.64,33.27,19.87,300.03,72.03
2022-01-28 18:20:00,117.06,266.17,54.23,284.44,415.83,283.56,81.37,33.72,19.82,299.99,71.9
2022-01-28 18:25:00,117.06,266.38,54.19,284.44,416.13,283.38,82.06,33.57,19.8,300.16,71.98
2022-01-28 18:30:00,117.04,266.92,54.31,284.5,416.23,284.13,82.88,33.55,19.78,300.11,71.95
2022-01-28 18:35:00,116.76,267.11,54.34,284.5,416.13,284.38,81.41,33.66,19.75,300.34,71.99
2022-01-28 18:40:00,116.44,266.58,54.19,284.5,415.57,283.73,81.45,33.59,19.76,299.72,71.98
2022-01-28 18:45:00,117.36,270.93,54.42,284.54,416.88,288.07,81.41,33.58,19.38,300.38,71.89
2022-01-28 18:50:00,117.2,268.35,54.44,284.5,416.27,285.73,82.14,33.29,19.4,299.98,71.95
2022-01-28 18:55:00,117.27,267.91,54.39,284.5,416.17,285.32,81.87,33.34,19.49,299.77,71.84
2022-01-28 19:00:00,117.24,267.62,54.38,284.5,416.12,285.2,81.66,33.29,19.48,300.14,72.0
2022-01-28 19:05:00,117.61,268.4,54.48,284.5,416.93,285.53,81.23,33.38,19.49,300.63,71.88
2022-01-28 19:10:00,117.94,268.64,54.54,284.5,417.57,285.87,81.57,33.56,19.51,300.9,71.81
2022-01-28 19:15:00,117.49,268.95,54.6,284.5,416.54,286.24,81.24,33.65,19.49,300.13,71.89
2022-01-28 19:20:00,117.93,269.5,54.56,284.5,417.1,286.57,81.23,33.64,19.49,300.06,71.77
2022-01-28 19:25:00,117.42,269.04,54.45,284.5,416.54,286.26,81.27,33.71,19.49,299.76,71.84
2022-01-28 19:30:00,117.31,269.52,54.6,284.5,416.1,286.74,81.26,33.53,19.45,299.62,71.85
2022-01-28 19:35:00,117.82,269.85,54.72,284.5,416.93,286.96,81.21,33.57,19.46,300.18,71.86
2022-01-28 19:40:00,117.99,270.46,54.93,284.5,416.7,287.35,81.22,33.37,19.41,299.72,71.66
2022-01-28 19:45:00,117.36,270.56,54.79,284.5,416.73,288.06,81.24,33.49,19.37,300.36,71.83
2022-01-28 19:50:00,117.45,271.74,54.76,284.5,416.45,288.96,81.36,34.64,19.33,299.44,71.82
2022-01-28 19:55:00,117.58,271.8,54.93,284.5,417.67,289.13,81.59,34.2,19.36,300.74,71.89
2022-01-28 20:00:00,118.43,271.93,54.92,284.5,416.97,289.01,81.24,33.39,19.27,299.52,71.68
2022-01-28 20:05:00,117.75,272.53,54.97,284.5,417.67,289.34,81.35,33.36,19.25,300.87,71.82
2022-01-28 20:10:00,118.56,272.99,55.12,284.5,417.93,290.22,81.23,33.33,19.23,300.53,71.71
2022-01-28 20:15:00,118.34,273.03,55.11,284.5,417.07,290.24,82.12,33.36,19.17,300.03,71.74
2022-01-28 20:20:00,118.53,273.29,55.15,284.5,418.17,290.54,82.25,33.55,19.17,300.86,71.72
2022-01-28 20:25:00,118.4,273.36,55.07,284.5,417.27,290.01,82.25,33.53,19.19,299.95,71.71
2022-01-28 20:30:00,118.28,273.25,54.98,284.5,416.7,290.2,81.76,33.94,19.23,299.32,71.7
2022-01-28 20:35:00,118.66,274.35,55.19,284.5,418.73,291.89,81.22,35.57,19.25,300.12,71.7
2022-01-28 20:40:00,118.32,273.79,55.1,284.5,417.59,291.46,81.26,35.26,19.29,299.44,71.7
2022-01-28 20:45:00,119.11,278.3,55.45,284.57,418.92,295.79,81.32,35.17,18.88,300.06,71.62
2022-01-28 20:50:00,118.77,276.22,55.33,284.5,418.72,293.42,81.67,35.06,18.92,300.07,71.67
2022-01-28 20:55:00,118.44,275.0,55.17,284.5,417.33,292.55,81.33,34.9,19.0,299.09,71.66
2022-01-28 21:00:00,118.39,275.34,55.27,284.5,417.87,292.99,81.2,35.49,19.03,299.63,71.67
2022-01-28 21:05:00,118.45,275.14,55.26,284.5,419.47,292.92,81.38,35.05,19.05,301.29,71.81
2022-01-28 21:10:00,118.55,273.66,55.17,284.5,417.43,290.4,81.4,33.34,19.08,299.96,71.66
2022-01-28 21:15:00,118.59,274.44,55.19,284.5,417.44,291.32,81.21,33.61,19.03,299.79,71.66
2022-01-28 21:20:00,118.74,274.35,55.35,284.5,417.74,292.14,81.18,33.66,19.02,299.95,71.57
2022-01-28 21:25:00,118.51,274.44,55.33,284.5,418.13,292.05,81.23,33.7,19.03,300.61,71.74
2022-01-28 21:30:00,118.3,274.19,55.26,284.5,417.03,291.47,81.2,33.53,19.01,299.64,71.68
2022-01-28 21:35:00,118.46,274.9,55.44,284.44,418.0,292.39,81.24,33.66,19.01,300.38,71.72
2022-01-28 21:40:00,118.26,275.13,55.46,284.5,418.1,292.53,81.19,33.61,18.98,300.55,71.76
2022-01-28 21:45:00,117.99,275.92,55.54,284.47,417.27,292.9,81.1,33.6,18.96,299.99,71.78
2022-01-28 21:50:00,118.31,275.45,55.46,284.5,417.23,292.59,81.17,33.57,18.97,299.82,71.69
2022-01-28 21:55:00,118.39,275.55,55.51,284.44,416.97,292.57,81.22,33.59,18.95,299.67,71.69
2022-01-28 22:00:00,118.24,275.7,55.47,284.37,417.17,292.96,81.23,33.49,18.94,299.78,71.75
2022-01-28 22:05:00,118.93,276.08,55.62,284.34,418.4,293.55,81.28,33.46,18.92,300.59,71.68
2022-01-28 22:10:00,119.35,276.1,55.62,284.3,418.8,293.48,81.35,33.43,18.93,300.63,71.6
2022-01-28 22:15:00,119.13,276.16,55.66,284.24,418.23,293.58,81.25,33.59,18.91,300.12,71.53
2022-01-28 22:20:00,118.44,275.83,55.51,284.34,417.03,293.1,81.3,33.55,18.94,299.49,71.65
2022-01-28 22:25:00,118.36,275.64,55.52,284.47,417.2,293.1,81.42,33.59,18.92,299.83,71.75
2022-01-28 22:30:00,118.05,276.05,55.63,284.34,417.5,293.76,81.45,33.54,18.94,300.55,71.8
2022-01-28 22:35:00,118.74,275.89,55.6,284.24,417.77,293.49,81.29,33.59,18.93,300.04,71.65
2022-01-28 22:40:00,118.04,277.05,55.5,283.94,417.39,294.52,81.42,34.64,18.87,299.91,71.74
2022-01-28 22:45:00,119.78,281.29,55.81,284.2,419.39,298.21,81.67,34.35,18.55,300.18,71.44
2022-01-28 22:50:00,118.89,277.44,55.52,284.27,417.97,294.43,82.21,33.21,18.59,300.03,71.62
2022-01-28 22:55:00,118.56,277.37,55.55,284.14,418.47,294.43,82.26,33.46,18.62,300.65,71.65
2022-01-28 23:00:00,118.52,279.06,55.72,283.44,418.16,296.55,82.13,35.35,18.68,299.69,71.64
2022-01-28 23:05:00,118.83,278.73,55.7,284.27,418.93,296.14,82.44,35.15,18.74,300.04,71.64
2022-01-28 23:10:00,118.67,276.4,55.58,284.44,418.37,294.09,83.14,33.24,18.79,300.65,71.72
2022-01-28 23:15:00,119.45,277.49,55.61,284.17,418.57,294.18,82.8,33.27,18.73,300.02,71.57
2022-01-28 23:20:00,119.4,277.64,55.72,284.14,417.07,294.79,82.42,33.43,18.71,298.67,71.41
2022-01-28 23:25:00,119.08,277.54,55.75,284.4,418.07,294.67,82.23,33.6,18.74,299.8,71.61
2022-01-28 23:30:00,118.94,277.73,55.77,284.07,418.52,294.83,82.15,33.59,18.75,300.34,71.63
2022-01-28 23:35:00,119.08,278.07,55.71,284.0,419.09,295.56,81.3,34.09,18.7,300.21,71.64
2022-01-28 23:40:00,119.16,278.77,55.79,284.17,419.37,296.05,81.21,34.3,18.71,300.51,71.64
2022-01-28 23:45:00,119.25,279.16,55.8,284.2,419.4,296.22,81.21,34.29,18.67,300.4,71.64
2022-01-28 23:50:00,119.35,279.81,55.98,284.14,419.91,297.2,81.13,34.25,18.64,300.19,71.56
2022-01-28 23:55:00,119.54,280.0,55.98,283.64,418.65,296.99,81.18,34.28,18.59,299.18,71.46
2022-01-29 00:00:00,119.13,280.32,56.03,282.64,419.53,297.64,81.13,34.26,18.55,300.31,71.6
2022-01-29 00:05:00,119.15,280.33,55.96,282.54,419.07,297.71,80.58,33.68,18.48,300.11,71.58
2022-01-29 00:10:00,119.06,281.95,56.08,282.5,418.64,299.79,80.22,34.94,18.45,299.61,71.61
2022-01-29 00:15:00,119.21,281.65,56.07,282.5,420.1,299.37,80.22,34.97,18.47,300.94,71.65
2022-01-29 00:20:00,119.43,281.47,56.08,282.5,419.98,299.09,80.47,35.01,18.5,300.44,71.54
2022-01-29 00:25:00,119.34,281.87,56.17,282.5,419.73,299.57,80.74,35.02,18.47,300.24,71.47
2022-01-29 00:30:00,119.53,281.48,55.99,282.5,420.08,299.08,81.13,34.91,18.51,300.34,71.5
2022-01-29 00:35:00,119.1,281.31,56.06,282.5,419.21,299.16,80.79,34.95,18.53,300.01,71.55
2022-01-29 00:40:00,119.05,281.01,56.07,282.54,418.83,299.07,80.98,34.65,18.55,299.79,71.53
2022-01-29 00:45:00,120.62,285.3,56.29,283.6,421.12,302.88,81.25,34.37,18.23,300.22,71.34
2022-01-29 00:50:00,119.48,282.65,56.21,282.97,420.48,300.28,81.54,34.18,18.24,301.08,71.55
2022-01-29 00:55:00,119.66,280.02,56.03,282.97,419.2,297.87,82.26,32.76,18.39,300.42,71.56
2022-01-29 01:00:00,119.59,281.98,56.0,282.67,418.71,299.42,82.04,34.61,18.36,299.19,71.43
2022-01-29 01:05:00,119.69,281.18,55.97,283.1,420.32,298.47,82.22,34.7,18.47,300.44,71.5
2022-01-29 01:10:00,118.97,281.06,55.96,282.84,418.71,298.3,82.27,34.26,18.49,299.7,71.6
2022-01-29 01:15:00,119.34,281.22,56.0,283.57,419.72,299.04,82.25,34.23,18.49,300.63,71.67
2022-01-29 01:20:00,119.37,281.29,56.03,283.2,420.05,298.74,82.29,34.22,18.51,300.73,71.65
2022-01-29 01:25:00,119.74,281.88,56.12,283.07,420.56,299.31,82.21,34.37,18.49,300.81,71.54
2022-01-29 01:30:00,119.35,280.71,55.97,283.84,419.91,298.37,82.08,34.12,18.56,300.67,71.61
2022-01-29 01:35:00,119.51,282.27,56.15,283.7,418.42,300.03,81.26,34.68,18.47,299.07,71.46
2022-01-29 01:40:00,120.02,282.12,56.06,283.2,419.87,299.95,81.22,35.01,18.51,299.91,71.41
2022-01-29 01:45:00,119.85,282.44,56.16,283.6,421.23,300.28,81.34,34.78,18.48,301.6,71.57
2022-01-29 01:50:00,120.25,283.22,56.29,283.34,420.13,300.46,81.29,34.53,18.42,300.07,71.43
2022-01-29 01:55:00,120.16,283.43,56.21,282.77,419.85,301.03,81.22,34.47,18.41,299.88,71.44
2022-01-29 02:00:00,119.84,284.55,56.52,282.57,420.03,302.02,81.08,34.5,18.37,300.13,71.5
2022-01-29 02:05:00,120.28,284.23,56.49,282.54,420.2,301.94,81.22,34.52,18.37,300.02,71.39
2022-01-29 02:10:00,120.37,284.32,56.4,282.54,419.86,302.16,81.2,34.72,18.31,299.74,71.31
2022-01-29 02:15:00,120.31,285.37,56.48,282.5,419.71,302.84,81.24,34.88,18.29,299.39,71.41
2022-01-29 02:20:00,120.57,285.14,56.59,282.54,421.33,302.97,81.75,34.93,18.29,300.85,71.46
2022-01-29 02:25:00,120.53,284.61,56.42,282.5,420.49,302.35,81.25,34.85,18.29,300.07,71.37
2022-01-29 02:30:00,120.4,284.99,56.44,282.5,419.65,302.88,81.67,34.93,18.3,299.39,71.34
2022-01-29 02:35:00,120.25,284.41,56.38,282.5,419.4,302.32,81.38,34.92,18.34,299.24,71.38
2022-01-29 02:40:00,120.62,284.43,56.5,282.8,420.26,302.42,81.87,34.81,18.35,300.14,71.34
2022-01-29 02:45:00,121.79,287.95,56.39,283.94,421.64,305.28,82.29,34.5,18.06,299.87,71.09
2022-01-29 02:50:00,120.58,284.85,56.46,283.94,421.69,302.24,82.5,33.79,18.11,301.59,71.43
2022-01-29 02:55:00,120.16,284.28,56.44,284.0,419.02,301.68,82.25,33.25,18.15,299.71,71.34
2022-01-29 03:00:00,120.07,285.1,56.47,283.8,419.75,303.04,82.06,34.94,18.23,299.67,71.33
2022-01-29 03:05:00,119.8,285.0,56.47,284.1,420.8,302.34,82.18,34.49,18.28,300.8,71.55
2022-01-29 03:10:00,120.6,284.9,56.43,284.1,420.6,302.27,82.21,34.5,18.32,300.04,71.36
2022-01-29 03:15:00,120.57,284.73,56.32,284.03,420.41,302.07,82.27,34.5,18.3,299.77,71.36
2022-01-29 03:20:00,120.35,282.92,56.33,284.47,420.05,300.41,82.89,33.02,18.38,300.7,71.41
2022-01-29 03:25:00,120.87,285.01,56.34,284.4,420.06,302.78,81.62,34.76,18.32,299.16,71.23
2022-01-29 03:30:00,119.92,284.55,56.44,284.4,420.9,302.51,81.35,34.96,18.38,300.93,71.46
2022-01-29 03:35:00,120.26,284.46,56.27,284.3,420.33,302.05,81.2,35.01,18.39,299.88,71.39
2022-01-29 03:40:00,120.21,285.75,56.56,284.37,419.96,303.58,81.29,34.79,18.31,299.66,71.36
2022-01-29 03:45:00,121.5,287.98,56.98,283.3,421.83,306.08,82.23,34.47,18.1,300.2,71.25
2022-01-29 03:50:00,121.34,289.02,57.04,282.5,421.74,307.01,83.08,34.41,18.01,300.41,71.2
2022-01-29 03:55:00,121.64,289.52,57.21,282.54,422.4,307.12,81.98,34.19,18.04,300.66,71.25
2022-01-29 04:00:00,121.05,289.14,56.92,282.5,420.64,306.63,81.16,34.5,17.95,299.61,71.29
2022-01-29 04:05:00,121.99,292.26,57.37,282.5,421.46,309.91,81.11,35.86,17.9,299.54,71.08
2022-01-29 04:10:00,121.18,287.6,56.96,282.5,420.39,305.42,81.59,33.87,18.08,299.89,71.24
2022-01-29 04:15:00,121.43,288.14,57.04,282.54,420.97,305.86,81.29,33.41,18.02,300.7,71.27
2022-01-29 04:20:00,121.19,289.55,57.11,282.5,420.67,307.33,81.06,35.07,18.0,299.78,71.23
2022-01-29 04:25:00,121.12,288.88,57.04,282.5,421.8,306.5,81.43,34.97,18.07,300.78,71.29
2022-01-29 04:30:00,121.12,287.91,57.03,282.6,419.97,305.79,81.8,33.52,18.01,299.94,71.25
2022-01-29 04:35:00,121.36,287.8,57.01,282.74,419.84,305.27,81.15,33.37,18.03,299.33,71.18
2022-01-29 04:40:00,121.19,289.29,57.06,282.94,421.12,307.21,81.12,35.18,18.04,300.08,71.26
2022-01-29 04:45:00,122.16,291.57,57.05,284.04,421.56,309.27,82.02,34.67,17.78,299.38,71.04
2022-01-29 04:50:00,121.5,289.59,57.19,283.5,421.85,306.63,82.56,34.27,17.87,300.98,71.27
2022-01-29 04:55:00,121.25,287.99,56.97,283.74,420.17,305.7,82.84,33.48,17.88,300.06,71.23
2022-01-29 05:00:00,121.38,288.72,57.0,283.2,419.36,306.59,82.88,34.4,17.88,298.81,71.12
2022-01-29 05:05:00,121.22,289.89,57.15,283.74,422.32,307.97,82.65,35.48,17.98,300.94,71.27
2022-01-29 05:10:00,121.21,288.09,57.01,284.24,420.56,305.69,83.32,33.71,18.08,299.99,71.25
2022-01-29 05:15:00,121.37,288.08,57.02,284.33,420.4,305.83,83.34,33.55,18.03,299.9,71.17
2022-01-29 05:20:00,121.15,288.12,57.08,284.2,419.97,305.93,82.97,33.74,18.02,299.76,71.25
2022-01-29 05:25:00,121.75,288.06,56.94,284.17,420.6,305.78,83.17,33.76,18.06,299.78,71.15
2022-01-29 05:30:00,121.15,287.74,56.93,284.34,419.89,305.48,84.04,33.98,18.06,299.37,71.22
2022-01-29 05:35:00,121.18,290.3,57.1,284.44,421.22,307.91,84.15,35.62,18.06,299.94,71.26
2022-01-29 05:40:00,121.74,288.97,57.07,284.47,421.37,306.69,83.76,33.88,18.09,300.66,71.15
2022-01-29 05:45:00,122.34,291.41,57.46,284.3,420.7,309.19,83.12,33.48,17.84,299.5,70.96
2022-01-29 05:50:00,122.36,292.77,57.67,282.87,421.23,310.62,83.28,33.77,17.75,299.71,70.95
2022-01-29 05:55:00,122.26,294.59,57.73,282.5,422.08,312.51,82.79,35.51,17.66,299.98,71.08
2022-01-29 06:00:00,122.19,293.8,57.66,282.54,422.77,311.82,82.27,35.27,17.76,300.74,71.08
2022-01-29 06:05:00,121.98,292.25,57.61,282.5,420.7,310.14,82.04,33.51,17.77,299.67,71.11
2022-01-29 06:10:00,121.62,292.63,57.56,282.5,420.87,310.24,82.12,33.78,17.75,300.16,71.13
2022-01-29 06:15:00,121.87,293.74,57.5,282.5,421.47,311.3,81.26,35.7,17.76,299.58,71.07
2022-01-29 06:20:00,122.01,293.98,57.63,282.5,422.5,311.49,81.76,35.84,17.77,300.45,71.1
2022-01-29 06:25:00,121.82,292.47,57.48,282.5,421.36,310.62,82.19,35.48,17.82,299.76,71.14
2022-01-29 06:30:00,122.05,292.89,57.45,282.5,421.75,310.34,82.29,35.4,17.84,299.99,71.13
2022-01-29 06:35:00,121.42,292.11,57.41,282.54,421.77,310.1,82.84,35.27,17.87,300.23,71.25
2022-01-29 06:40:00,122.27,291.87,57.35,283.37,421.72,309.79,82.24,35.09,17.88,299.7,71.05
2022-01-29 06:45:00,122.09,291.91,57.43,284.27,421.95,309.98,82.58,35.05,17.87,299.96,71.1
2022-01-29 06:50:00,121.93,291.69,57.35,284.47,422.0,309.64,83.28,35.08,17.88,299.99,71.2
2022-01-29 06:55:00,122.25,290.67,57.5,284.5,421.53,308.71,83.86,33.55,17.98,300.17,71.04
2022-01-29 07:00:00,121.96,291.06,57.5,284.5,421.39,309.33,83.99,33.87,17.87,300.24,71.12
2022-01-29 07:05:00,122.04,292.73,57.37,284.5,421.95,310.62,82.61,35.7,17.9,299.82,71.08
2022-01-29 07:10:00,121.93,290.9,57.41,284.5,422.1,308.86,82.98,34.12,18.03,300.74,71.15
2022-01-29 07:15:00,122.34,290.78,57.41,284.5,421.23,308.35,83.21,33.59,17.96,299.73,71.04
2022-01-29 07:20:00,122.12,291.58,57.56,284.5,421.88,309.71,82.98,34.1,17.9,300.44,71.08
2022-01-29 07:25:00,121.99,292.12,57.55,284.5,421.9,310.38,83.09,35.3,17.95,299.96,71.08
2022-01-29 07:30:00,122.21,290.66,57.4,284.5,421.43,308.2,82.89,33.49,18.04,300.25,71.06
2022-01-29 07:35:00,121.93,291.01,57.46,284.5,420.8,309.06,82.04,33.65,17.97,299.56,71.06
2022-01-29 07:40:00,122.32,294.68,57.85,284.4,422.25,312.7,80.83,35.48,17.8,300.04,71.03
2022-01-29 07:45:00,123.18,296.11,58.27,284.19,422.98,314.31,80.44,34.13,17.72,300.34,70.89
2022-01-29 07:50:00,117.74,273.88,54.61,283.8,406.28,290.69,79.65,33.59,19.33,289.15,70.82
2022-01-29 07:55:00,120.46,282.28,56.45,282.87,420.94,299.86,81.77,34.32,18.74,300.36,71.31
2022-01-29 08:00:00,120.0,283.19,56.52,282.5,420.03,300.71,81.23,34.23,18.66,299.68,71.4
2022-01-29 08:05:00,120.67,285.32,56.75,282.5,420.49,303.35,80.39,35.47,18.49,299.66,71.31
2022-01-29 08:10:00,120.72,284.59,56.62,282.5,421.31,302.39,80.69,35.82,18.6,300.46,71.33
2022-01-29 08:15:00,120.74,284.36,56.56,282.5,421.59,302.26,80.5,35.82,18.57,300.77,71.4
2022-01-29 08:20:00,120.88,284.44,56.53,282.5,420.58,302.01,81.24,35.31,18.55,299.68,71.3
2022-01-29 08:25:00,121.04,283.35,56.65,282.57,420.55,301.24,83.07,33.74,18.54,300.36,71.3
2022-01-29 08:30:00,121.07,283.73,56.58,282.6,420.07,301.42,83.2,33.64,18.45,299.96,71.3
2022-01-29 08:35:00,121.09,285.24,56.83,282.54,421.42,303.3,83.6,34.69,18.37,300.9,71.28
2022-01-29 08:40:00,120.85,286.0,56.85,282.84,421.23,303.86,83.54,35.52,18.4,300.39,71.3
2022-01-29 08:45:00,121.05,284.16,56.87,283.87,421.38,301.97,82.92,33.48,18.45,301.32,71.35
2022-01-29 08:50:00,120.49,285.26,56.83,283.84,419.18,302.83,83.02,34.41,18.35,299.27,71.28
2022-01-29 08:55:00,120.62,285.3,56.78,284.27,420.65,303.23,83.22,35.59,18.41,300.03,71.32
2022-01-29 09:00:00,120.82,285.2,56.76,284.0,419.99,303.11,82.42,35.31,18.42,299.28,71.27
2022-01-29 09:05:00,120.63,284.64,56.8,284.04,420.71,302.19,82.43,34.1,18.41,300.56,71.36
2022-01-29 09:10:00,121.33,285.1,56.81,284.3,420.0,302.64,82.35,33.62,18.35,299.64,71.17
2022-01-29 09:15:00,121.13,286.02,56.83,284.1,420.37,303.71,82.12,34.79,18.27,299.79,71.24
2022-01-29 09:20:00,121.47,285.48,56.81,284.2,421.72,303.44,82.59,34.78,18.38,300.49,71.2
2022-01-29 09:25:00,120.78,285.28,56.85,284.2,419.8,302.74,83.06,33.57,18.31,299.77,71.3
2022-01-29 09:30:00,121.3,286.83,57.05,283.77,421.37,304.76,82.64,34.84,18.24,300.57,71.26
2022-01-29 09:35:00,120.94,286.21,56.84,284.34,421.5,303.98,82.86,35.28,18.34,300.72,71.32
2022-01-29 09:40:00,120.93,285.83,56.83,284.37,420.57,303.31,83.14,33.46,18.29,300.47,71.29
2022-01-29 09:45:00,122.07,288.4,57.28,283.17,420.87,306.33,83.55,33.57,18.12,299.83,71.09
2022-01-29 09:50:00,121.92,289.29,57.41,282.5,420.41,307.3,83.93,33.71,18.0,299.54,71.08
2022-01-29 09:55:00,122.39,289.26,57.36,282.5,421.43,307.0,82.65,33.86,18.01,300.02,71.07
2022-01-29 10:00:00,121.98,289.03,57.33,282.5,420.7,307.07,81.94,33.78,17.98,299.89,71.05
2022-01-29 10:05:00,121.91,289.79,57.38,282.5,420.3,307.55,81.99,33.78,17.94,299.37,71.07
2022-01-29 10:10:00,121.53,289.4,57.36,282.5,421.37,307.08,82.03,33.58,17.98,300.83,71.24
2022-01-29 10:15:00,122.11,289.11,57.32,282.5,421.1,306.68,81.32,33.51,17.95,300.1,71.08
2022-01-29 10:20:00,121.99,289.45,57.39,282.5,421.4,307.27,81.29,33.66,17.92,300.56,71.14
2022-01-29 10:25:00,121.77,289.23,57.38,282.5,421.23,307.13,81.22,33.29,17.91,300.42,71.14
2022-01-29 10:30:00,122.46,289.88,57.39,282.5,421.2,307.47,81.52,33.58,17.91,299.56,70.98
2022-01-29 10:35:00,121.69,289.45,57.37,282.5,421.3,307.19,81.25,33.57,17.88,300.46,71.21
2022-01-29 10:40:00,121.95,289.5,57.39,282.5,420.4,307.13,81.26,33.63,17.89,299.6,71.06
2022-01-29 10:45:00,122.33,288.95,57.31,282.5,421.67,306.96,82.29,33.77,17.93,300.57,71.09
2022-01-29 10:50:00,122.31,288.76,57.36,282.8,421.3,306.71,82.73,33.56,17.95,300.14,71.09
2022-01-29 10:55:00,121.76,289.4,57.47,282.84,421.2,307.43,83.2,33.49,17.93,300.46,71.19
2022-01-29 11:00:00,122.01,288.38,57.31,283.77,421.87,305.99,83.49,32.8,17.99,300.83,71.14
2022-01-29 11:05:00,122.17,288.25,57.31,283.47,420.33,306.16,83.76,32.85,17.94,299.24,71.04
